email_id,subject,body,category,tone,sentiment,sender,recipient,created_at,clean_subject,clean_body,combined_text,features,intent,formality,greeting,closing
E00589,Thanks for the the Q3 roadmap,"Hi Jordan,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Drew",thank_you,neutral,positive,Drew,Jordan,2024-02-19T00:00:00,Thanks for the the Q3 roadmap,"Hi Jordan,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Drew","Thanks for the the Q3 roadmap

Hi Jordan,

Thank you so much for the Q3 roadmap. Your support meant a lot and made a real difference.

Warm regards,
Drew","{'greeting': '', 'closing': 'Warm regards,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Warm regards,"
E00590,Quick follow-up regarding the product launch,"Hello Maya,

Following up on my previous email about the product launch. Could you share an update by EOD Friday?

Best,
Drew",follow_up,neutral,neutral,Drew,Maya,2024-10-24T00:00:00,Quick follow-up regarding the product launch,"Hello Maya,

Following up on my previous email about the product launch. Could you share an update by EOD Friday?

Best,
Drew","Quick follow-up regarding the product launch

Hello Maya,

Following up on my previous email about the product launch. Could you share an update by EOD Friday?

Best,
Drew","{'greeting': '', 'closing': '', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name', 'date'], 'action_words': ['share', 'update']}",follow_up,neutral,,
E00591,Appreciate your help with the customer onboarding flow,"Hi Taylor,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Marco",thank_you,neutral,positive,Marco,Taylor,2024-02-19T00:00:00,Appreciate your help with the customer onboarding flow,"Hi Taylor,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Marco","Appreciate your help with the customer onboarding flow

Hi Taylor,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Marco","{'greeting': '', 'closing': 'Warm regards,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Warm regards,"
E00592,We're sorry about outage on our staging environment,"Dear Diego,

Please accept our sincere apologies for the outage on our staging environment. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat",apology,formal,negative,Pat,Diego,2024-12-31T00:00:00,We're sorry about outage on our staging environment,"Dear Diego,

Please accept our sincere apologies for the outage on our staging environment. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat","We're sorry about outage on our staging environment

Dear Diego,

Please accept our sincere apologies for the outage on our staging environment. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Pat","{'greeting': '', 'closing': 'Kind regards,', 'intent': 'apology', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",apology,formal,,"Kind regards,"
E00593,Quick follow-up regarding the customer onboarding flow,"Hi Alex,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina",follow_up,neutral,neutral,Lina,Alex,2024-03-28T00:00:00,Quick follow-up regarding the customer onboarding flow,"Hi Alex,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina","Quick follow-up regarding the customer onboarding flow

Hi Alex,

Just circling back on the customer onboarding flow. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Lina","{'greeting': '', 'closing': 'Thanks,', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['review']}",general,neutral,,"Thanks,"
E00594,Can we schedule a call about the new pricing plan?,"Hello Taylor,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available tomorrow afternoon or later in the week?

Thanks,
Lina",meeting_request,formal,neutral,Lina,Taylor,2024-05-15T00:00:00,Can we schedule a call about the new pricing plan?,"Hello Taylor,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available tomorrow afternoon or later in the week?

Thanks,
Lina","Can we schedule a call about the new pricing plan?

Hello Taylor,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available tomorrow afternoon or later in the week?

Thanks,
Lina","{'greeting': '', 'closing': 'Thanks,', 'intent': 'scheduling', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['schedule']}",scheduling,neutral,,"Thanks,"
E00595,Update on the marketing campaign,"Dear Sam,

We are pleased to announce the marketing campaign. This will help us process the payment. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Sam,2024-09-03T00:00:00,Update on the marketing campaign,"Dear Sam,

We are pleased to announce the marketing campaign. This will help us process the payment. More details to follow soon.

Best regards,
Marco","Update on the marketing campaign

Dear Sam,

We are pleased to announce the marketing campaign. This will help us process the payment. More details to follow soon.

Best regards,
Marco","{'greeting': '', 'closing': 'Best regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['pay', 'update']}",request,formal,,"Best regards,"
E00596,Announcement: the product launch,"Hi Morgan,

Quick announcement — the product launch goes live on next quarter. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Morgan,2024-03-09T00:00:00,Announcement: the product launch,"Hi Morgan,

Quick announcement — the product launch goes live on next quarter. We'll share follow-up materials shortly.

Thanks,
Riley","Announcement: the product launch

Hi Morgan,

Quick announcement — the product launch goes live on next quarter. We'll share follow-up materials shortly.

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'announcement', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['share']}",announcement,neutral,,"Thanks,"
E00597,Outstanding invoice INV-01053,"Dear Sam,

Please find attached invoice INV-01053 for the analytics dashboard. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Riley",invoice,formal,neutral,Riley,Sam,2024-02-23T00:00:00,Outstanding invoice INV-01053,"Dear Sam,

Please find attached invoice INV-01053 for the analytics dashboard. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Riley","Outstanding invoice INV-01053

Dear Sam,

Please find attached invoice INV-01053 for the analytics dashboard. The amount due is payable by October 15. Let me know if you have any questions.

Regards,
Riley","{'greeting': '', 'closing': 'Regards,', 'intent': 'request', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'deadline'], 'action_words': ['invoice', 'pay']}",request,formal,,"Regards,"
E00598,Checking in on the partnership agreement,"Hi Diego,

Just circling back on the partnership agreement. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Ananya",follow_up,neutral,neutral,Ananya,Diego,2024-11-18T00:00:00,Checking in on the partnership agreement,"Hi Diego,

Just circling back on the partnership agreement. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Ananya","Checking in on the partnership agreement

Hi Diego,

Just circling back on the partnership agreement. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Ananya","{'greeting': '', 'closing': 'Thanks,', 'intent': 'follow_up', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['check', 'review', 'ship']}",follow_up,neutral,,"Thanks,"
E00599,Introducing Ananya,"Hi Chris,

My name is Ananya and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya",introduction,neutral,positive,Ananya,Chris,2024-10-16T00:00:00,Introducing Ananya,"Hi Chris,

My name is Ananya and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya","Introducing Ananya

Hi Chris,

My name is Ananya and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Ananya","{'greeting': '', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,,
E00600,Hello from Pat,"Hello Chris,

I'm Pat, the new customer success lead at Wayne Enterprises. I'm excited to connect and discuss the product launch.

Looking forward,
Pat",introduction,neutral,positive,Pat,Chris,2024-01-01T00:00:00,Hello from Pat,"Hello Chris,

I'm Pat, the new customer success lead at Wayne Enterprises. I'm excited to connect and discuss the product launch.

Looking forward,
Pat","Hello from Pat

Hello Chris,

I'm Pat, the new customer success lead at Wayne Enterprises. I'm excited to connect and discuss the product launch.

Looking forward,
Pat","{'greeting': 'Hello from Pat', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,Hello from Pat,
E00601,Payment due for the Q3 roadmap,"Hello Morgan,

This is a friendly reminder that invoice INV-01049 is outstanding. Could you process payment by EOD Friday?

Thanks,
Drew",invoice,formal,neutral,Drew,Morgan,2024-01-29T00:00:00,Payment due for the Q3 roadmap,"Hello Morgan,

This is a friendly reminder that invoice INV-01049 is outstanding. Could you process payment by EOD Friday?

Thanks,
Drew","Payment due for the Q3 roadmap

Hello Morgan,

This is a friendly reminder that invoice INV-01049 is outstanding. Could you process payment by EOD Friday?

Thanks,
Drew","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,neutral,,"Thanks,"
E00602,Quick introduction — the Q3 roadmap,"Hi Chris,

My name is Jamie and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Jamie",introduction,neutral,positive,Jamie,Chris,2024-03-16T00:00:00,Quick introduction — the Q3 roadmap,"Hi Chris,

My name is Jamie and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Jamie","Quick introduction — the Q3 roadmap

Hi Chris,

My name is Jamie and I'm reaching out about the Q3 roadmap. I'd love to learn more about your work and explore potential collaboration.

Best,
Jamie","{'greeting': '', 'closing': '', 'intent': 'introduction', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",introduction,neutral,,
