email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00742,Unacceptable experience with the security audit,"Dear Morgan,

I'm writing to express my frustration with downtime. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Drew",complaint,formal,negative,Drew,Morgan,2024-07-08T00:00:00
E00743,Confirmation: the migration project,"Hello Diego,

Your request for the migration project has been received and confirmed. Reference number: INV-01056.

Regards,
Ananya",confirmation,neutral,positive,Ananya,Diego,2024-02-12T00:00:00
E00744,Time-sensitive: the hiring pipeline,"Hi Alex,

This is urgent — could you please merge the pull request regarding the hiring pipeline by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Ananya",urgent_request,formal,negative,Ananya,Alex,2024-10-11T00:00:00
E00745,Exciting news about the partnership agreement,"Dear Taylor,

We are pleased to announce the partnership agreement. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Taylor,2024-10-21T00:00:00
E00746,Quick sync on the new pricing plan,"Hi Sam,

I hope you're doing well. Could we schedule a meeting next week to discuss the new pricing plan? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Sam,2024-01-04T00:00:00
E00747,Unacceptable experience with the product launch,"Dear Priya,

I'm writing to express my frustration with delayed delivery. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Cameron",complaint,formal,negative,Cameron,Priya,2024-04-18T00:00:00
E00748,Your the hiring pipeline is confirmed,"Hello Morgan,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01078.

Regards,
Lina",confirmation,neutral,positive,Lina,Morgan,2024-01-26T00:00:00
E00749,We're sorry about downtime,"Dear Jordan,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer approve the change request.

Kind regards,
Drew",apology,formal,negative,Drew,Jordan,2024-05-06T00:00:00
E00750,URGENT: the partnership agreement,"Dear Priya,

We need your immediate attention on inaccurate invoice. Please approve the change request as soon as possible.

Regards,
Ananya",urgent_request,formal,negative,Ananya,Priya,2024-12-14T00:00:00
E00751,Thanks for the the analytics dashboard,"Hi Sam,

Thank you so much for the analytics dashboard. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Sam,2024-12-19T00:00:00
E00752,Apology for billing discrepancy,"Hi Chris,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley",apology,formal,negative,Riley,Chris,2024-11-29T00:00:00
E00753,Exciting news about the Q3 roadmap,"Dear Priya,

We are pleased to announce the Q3 roadmap. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Priya,2024-04-29T00:00:00
E00754,Action required by October 15,"Hi Alex,

This is urgent — could you please expedite the shipment regarding the analytics dashboard by October 15? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Alex,2024-02-14T00:00:00
E00755,Quick follow-up regarding the customer onboarding flow,"Hello Diego,

Following up on my previous email about the customer onboarding flow. Could you share an update by October 15?

Best,
Riley",follow_up,neutral,neutral,Riley,Diego,2024-08-25T00:00:00
E00756,Thank you for the customer onboarding flow,"Hi Morgan,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Lina",thank_you,neutral,positive,Lina,Morgan,2024-07-31T00:00:00
E00757,Thanks for the the marketing campaign,"Hi Maya,

Thank you so much for the marketing campaign. Your support meant a lot and made a real difference.

Warm regards,
Pat",thank_you,neutral,positive,Pat,Maya,2024-05-24T00:00:00
E00758,Quick sync on the Q3 roadmap,"Hi Chris,

I hope you're doing well. Could we schedule a meeting next week to discuss the Q3 roadmap? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Pat",meeting_request,formal,neutral,Pat,Chris,2024-05-24T00:00:00
E00759,Action required by October 15,"Dear Maya,

We need your immediate attention on communication gap. Please merge the pull request as soon as possible.

Regards,
Drew",urgent_request,formal,negative,Drew,Maya,2024-11-17T00:00:00
E00760,Invoice INV-01069 for the analytics dashboard,"Hello Alex,

This is a friendly reminder that invoice INV-01069 is outstanding. Could you process payment by October 15?

Thanks,
Cameron",invoice,formal,neutral,Cameron,Alex,2024-08-09T00:00:00
E00761,Confirmed — the new pricing plan,"Hi Morgan,

This email confirms that the new pricing plan is scheduled for July 22. Please let me know if anything changes.

Thanks,
Riley",confirmation,neutral,positive,Riley,Morgan,2024-07-30T00:00:00
E00762,Time-sensitive: the marketing campaign,"Hi Taylor,

This is urgent — could you please issue a refund regarding the marketing campaign by October 15? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Taylor,2024-02-18T00:00:00
E00763,Time-sensitive: the security audit,"Hi Jordan,

This is urgent — could you please expedite the shipment regarding the security audit by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Drew",urgent_request,formal,negative,Drew,Jordan,2024-07-19T00:00:00
E00764,Exciting news about the hiring pipeline,"Hi Jordan,

Quick announcement — the hiring pipeline goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Marco",announcement,formal,positive,Marco,Jordan,2024-03-15T00:00:00
E00765,Thanks for the the partnership agreement,"Hello Morgan,

I really appreciate your help with the partnership agreement. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Morgan,2024-04-25T00:00:00
E00766,Apology for communication gap,"Dear Taylor,

Please accept our sincere apologies for the communication gap. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer share the latest mockups.

Kind regards,
Jamie",apology,formal,negative,Jamie,Taylor,2024-11-14T00:00:00
E00767,Payment due for the migration project,"Hello Chris,

This is a friendly reminder that invoice INV-01093 is outstanding. Could you process payment by tomorrow?

Thanks,
Lina",invoice,formal,neutral,Lina,Chris,2024-10-28T00:00:00
E00768,Meeting request for the hiring pipeline,"Hi Alex,

I hope you're doing well. Could we schedule a meeting next week to discuss the hiring pipeline? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Cameron",meeting_request,formal,neutral,Cameron,Alex,2024-09-01T00:00:00
E00769,Hello from Drew,"Hello Sam,

I'm Drew, the new product manager at Initech. I'm excited to connect and discuss the marketing campaign.

Looking forward,
Drew",introduction,neutral,positive,Drew,Sam,2024-11-30T00:00:00
E00770,Announcement: the partnership agreement,"Hi Chris,

Quick announcement — the partnership agreement goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Chris,2024-05-26T00:00:00
E00771,Meeting request for the customer onboarding flow,"Hello Sam,

I'd love to set up a 30 minute call to align on the customer onboarding flow. Are you available Tuesday or later in the week?

Thanks,
Marco",meeting_request,formal,neutral,Marco,Sam,2024-08-30T00:00:00
E00772,Quick follow-up regarding the product launch,"Hello Jordan,

Following up on my previous email about the product launch. Could you share an update by EOD Friday?

Best,
Ananya",follow_up,neutral,neutral,Ananya,Jordan,2024-08-29T00:00:00
E00773,Hello from Jamie,"Hi Jordan,

My name is Jamie and I'm reaching out about the product launch. I'd love to learn more about your work and explore potential collaboration.

Best,
Jamie",introduction,neutral,positive,Jamie,Jordan,2024-12-06T00:00:00
E00774,Quick sync on the product launch,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the product launch? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Riley",meeting_request,formal,neutral,Riley,Maya,2024-01-30T00:00:00
E00775,Update on the hiring pipeline,"Hi Alex,

Quick announcement — the hiring pipeline goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Pat",announcement,formal,positive,Pat,Alex,2024-05-16T00:00:00
E00776,Your the partnership agreement is confirmed,"Hello Sam,

Your request for the partnership agreement has been received and confirmed. Reference number: INV-01064.

Regards,
Jamie",confirmation,neutral,positive,Jamie,Sam,2024-02-07T00:00:00
E00777,Your the hiring pipeline is confirmed,"Hi Maya,

This email confirms that the hiring pipeline is scheduled for July 22. Please let me know if anything changes.

Thanks,
Marco",confirmation,neutral,positive,Marco,Maya,2024-06-24T00:00:00
E00778,Update on the partnership agreement,"Dear Alex,

We are pleased to announce the partnership agreement. This will help us issue a refund. More details to follow soon.

Best regards,
Pat",announcement,formal,positive,Pat,Alex,2024-03-28T00:00:00
E00779,Confirmation: the hiring pipeline,"Hi Jordan,

This email confirms that the hiring pipeline is scheduled for July 22. Please let me know if anything changes.

Thanks,
Jamie",confirmation,neutral,positive,Jamie,Jordan,2024-03-26T00:00:00
E00780,Quick follow-up regarding the product launch,"Hi Jordan,

Just circling back on the product launch. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Drew",follow_up,neutral,neutral,Drew,Jordan,2024-06-12T00:00:00
E00781,Can we schedule a call about the customer onboarding flow?,"Hi Chris,

I hope you're doing well. Could we schedule a meeting next week to discuss the customer onboarding flow? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Jamie",meeting_request,formal,neutral,Jamie,Chris,2024-03-31T00:00:00
E00782,Announcement: the analytics dashboard,"Dear Diego,

We are pleased to announce the analytics dashboard. This will help us update the roadmap. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Diego,2024-01-13T00:00:00
E00783,Issue with the migration project,"Dear Taylor,

I'm writing to express my frustration with outage on our staging environment. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Pat",complaint,formal,negative,Pat,Taylor,2024-02-01T00:00:00
E00784,Invoice INV-01096 for the new pricing plan,"Dear Jordan,

Please find attached invoice INV-01096 for the new pricing plan. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Lina",invoice,formal,neutral,Lina,Jordan,2024-04-13T00:00:00
E00785,Appreciate your help with the product launch,"Hello Chris,

I really appreciate your help with the product launch. Looking forward to working together again.

Thanks,
Jamie",thank_you,neutral,positive,Jamie,Chris,2024-12-04T00:00:00
E00786,Action required by next Monday,"Hi Alex,

This is urgent — could you please issue a refund regarding the analytics dashboard by next Monday? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Alex,2024-04-21T00:00:00
E00787,Update on the new pricing plan,"Dear Chris,

We are pleased to announce the new pricing plan. This will help us process the payment. More details to follow soon.

Best regards,
Drew",announcement,formal,positive,Drew,Chris,2024-05-01T00:00:00
